text,label
Finance ministry announces tax relief for middle class (report 141),0
Supreme Court passes new judgment on environmental law (report 141),0
WHO releases new global health guidelines (report 141),0
ISRO successfully tests new launch vehicle (report 141),0
Central bank revises interest rates after review (report 141),0
New renewable energy project inaugurated by government (report 141),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 141),1
You won’t believe how this man became rich in one day (claim 141),1
Secret revealed: cure for all diseases doctors hide (claim 141),1
Viral hoax claims mobile towers spread dangerous virus (claim 141),1
Click here to know shocking truth no one talks about (claim 141),1
Scientists shocked by alien life found on Earth (claim 141),1
Government hiding truth about free money scheme (claim 141),1
Drinking this one liquid will make you immortal (claim 141),1
Shocking discovery proves world will end next week (claim 141),1
This simple trick can double your money instantly (claim 141),1
Government announces new education policy for students (report 142),0
Scientists confirm water found on Mars after new research (report 142),0
Election commission releases official voting data (report 142),0
NASA launches new satellite to study climate change (report 142),0
Finance ministry announces tax relief for middle class (report 142),0
Supreme Court passes new judgment on environmental law (report 142),0
WHO releases new global health guidelines (report 142),0
ISRO successfully tests new launch vehicle (report 142),0
Central bank revises interest rates after review (report 142),0
New renewable energy project inaugurated by government (report 142),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 142),1
You won’t believe how this man became rich in one day (claim 142),1
Secret revealed: cure for all diseases doctors hide (claim 142),1
Viral hoax claims mobile towers spread dangerous virus (claim 142),1
Click here to know shocking truth no one talks about (claim 142),1
Scientists shocked by alien life found on Earth (claim 142),1
Government hiding truth about free money scheme (claim 142),1
Drinking this one liquid will make you immortal (claim 142),1
Shocking discovery proves world will end next week (claim 142),1
This simple trick can double your money instantly (claim 142),1
Government announces new education policy for students (report 143),0
Scientists confirm water found on Mars after new research (report 143),0
Election commission releases official voting data (report 143),0
NASA launches new satellite to study climate change (report 143),0
Finance ministry announces tax relief for middle class (report 143),0
Supreme Court passes new judgment on environmental law (report 143),0
WHO releases new global health guidelines (report 143),0
ISRO successfully tests new launch vehicle (report 143),0
Central bank revises interest rates after review (report 143),0
New renewable energy project inaugurated by government (report 143),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 143),1
You won’t believe how this man became rich in one day (claim 143),1
Secret revealed: cure for all diseases doctors hide (claim 143),1
Viral hoax claims mobile towers spread dangerous virus (claim 143),1
Click here to know shocking truth no one talks about (claim 143),1
Scientists shocked by alien life found on Earth (claim 143),1
Government hiding truth about free money scheme (claim 143),1
Drinking this one liquid will make you immortal (claim 143),1
Shocking discovery proves world will end next week (claim 143),1
This simple trick can double your money instantly (claim 143),1
Government announces new education policy for students (report 144),0
Scientists confirm water found on Mars after new research (report 144),0
Election commission releases official voting data (report 144),0
